offset unicorr gausscorr
436000 0.248817 0.00199617
436020 0.247877 0.00377265
436040 0.248842 0.00579713
436060 0.248857 0.000563511
436080 0.248818 0.00209056
436100 0.248601 0.00232359
436120 0.248706 -0.00321807
436140 0.248159 0.00566174
436160 0.24897 -0.00160634
436180 0.249388 -0.000452184
436200 0.248717 0.0032595
436220 0.248913 -0.00559247
436240 0.249386 0.00205558
436260 0.249165 -0.000614665
436280 0.248937 0.00465078
436300 0.24905 0.00417685
436320 0.248852 0.00915037
436340 0.248304 0.00638222
436360 0.249046 0.00402718
436380 0.24842 0.00225019
436400 0.248442 -0.00687107
436420 0.248913 0.00255962
436440 0.248995 -0.00642077
436460 0.248428 0.000748925
436480 0.248301 -0.00645064
436500 0.248535 -0.00228362
436520 0.248518 0.00322297
436540 0.248947 0.0061996
436560 0.2487 -0.00160472
436580 0.248848 -0.00226771
436600 0.248835 -0.00131678
436620 0.248996 0.00809385
436640 0.248802 -0.0015749
436660 0.248923 -0.00390854
436680 0.248467 0.00067216
436700 0.249225 0.00199175
436720 0.249048 0.00267819
436740 0.248951 0.000455725
436760 0.248864 0.000336955
436780 0.248745 0.000114898
436800 0.248848 -0.00473455
436820 0.249073 -0.00305483
436840 0.249253 0.00327989
436860 0.249073 -0.00247511
436880 0.248736 -0.00150196
436900 0.248676 0.00264382
436920 0.248638 -0.00131792
436940 0.24879 -0.0044259
436960 0.249019 0.00635721
436980 0.248662 -0.000434139
437000 0.248204 -0.00360723
437020 0.249049 -0.00292579
437040 0.248283 -0.00300197
437060 0.24948 -0.00355945
437080 0.249337 0.00301902
437100 0.248617 -0.00343093
437120 0.248784 0.00209245
437140 0.248109 0.00973413
437160 0.248708 -0.00120896
437180 0.249057 0.00485339
437200 0.249246 0.00105589
437220 0.248906 -0.0005408
437240 0.248673 -0.00814936
437260 0.248549 -0.00135296
437280 0.249139 -9.46984e-05
437300 0.248877 0.00378401
437320 0.248614 0.00327725
437340 0.248802 0.000237055
437360 0.248922 -0.00299179
437380 0.248808 -0.00484708
437400 0.248475 0.0032745
437420 0.249186 -0.00237951
437440 0.248893 -0.00277279
437460 0.248313 0.000719001
437480 0.248954 0.000693006
437500 0.248959 0.00146759
437520 0.248434 -0.00269063
437540 0.248701 0.00270038
437560 0.248372 -0.00176854
437580 0.24908 -0.00142794
437600 0.248804 0.00256136
437620 0.249347 0.000457956
437640 0.24831 -0.00258506
437660 0.248506 0.00402189
437680 0.249103 0.00368288
437700 0.249646 0.00555378
437720 0.249019 -0.00280163
437740 0.249227 0.000474509
437760 0.248477 -0.0010693
437780 0.24869 0.0071296
437800 0.248851 0.00294512
437820 0.248203 0.00273627
437840 0.249239 0.00468595
437860 0.249043 -0.00203648
437880 0.248296 -0.000176095
437900 0.249275 -0.0032784
437920 0.248837 -0.00107533
437940 0.248998 -0.00160518
437960 0.248614 -0.00549141
437980 0.248978 -0.00327836
438000 0.248774 -0.00154523
438020 0.24863 0.00185301
438040 0.248733 0.00222289
438060 0.249217 0.00503663
438080 0.24901 -0.00130729
438100 0.249343 0.00412558
438120 0.249069 -0.00262033
438140 0.248763 -0.00213196
438160 0.248189 0.00338991
438180 0.249081 0.000302192
438200 0.248446 -0.00490663
438220 0.248294 -0.0104454
438240 0.248901 -0.000908905
438260 0.248483 0.00278722
438280 0.248483 0.00288866
438300 0.248441 3.65203e-05
438320 0.248708 0.000117037
438340 0.249062 -0.00949446
438360 0.249241 -0.00841531
438380 0.248684 -0.00932969
438400 0.248241 0.0051119
438420 0.248751 0.000302482
438440 0.248506 0.00166594
438460 0.249308 -9.56878e-05
438480 0.249406 -0.000721745
438500 0.248532 -0.00187965
438520 0.248916 -0.00120981
438540 0.249233 0.00397299
438560 0.249073 0.00141716
438580 0.248621 -0.00791932
438600 0.249345 0.00135449
438620 0.24846 -0.00228883
438640 0.248942 0.00836635
438660 0.248599 -0.0045919
438680 0.248771 0.000124522
438700 0.248707 -0.00325157
438720 0.248795 -0.00365014
438740 0.24901 -0.00487216
438760 0.248852 -0.00198826
438780 0.249102 -0.00357438
438800 0.248794 0.00284908
438820 0.24879 0.0081814
438840 0.248507 -0.00359323
438860 0.248633 -0.0061148
438880 0.248105 -0.00219626
438900 0.248515 0.00144681
438920 0.248374 -0.00485801
438940 0.248309 0.00608138
438960 0.248474 0.00216014
438980 0.248339 0.00402809
439000 0.24844 -0.000581605
439020 0.248977 -0.00470246
439040 0.248376 -0.00696807
439060 0.24886 0.000691627
439080 0.24909 0.00369435
439100 0.248313 0.00167236
439120 0.248588 -0.00504096
439140 0.248239 -0.00578973
439160 0.248142 -0.00230654
439180 0.248028 0.00123156
439200 0.248294 0.00467936
439220 0.248462 0.000785424
439240 0.248521 -0.0010824
439260 0.248404 0.00529439
439280 0.249103 0.00379062
439300 0.248646 0.0027464
439320 0.248581 0.00281577
439340 0.248073 -0.0051702
439360 0.24809 0.00143956
439380 0.248249 0.000995131
439400 0.248203 -0.000651209
439420 0.248438 0.0039135
439440 0.248665 -0.00373819
439460 0.248236 -0.000252373
439480 0.248644 -0.0041757
439500 0.249497 0.00335219
439520 0.248431 -0.00285359
439540 0.249116 -0.00178762
439560 0.248208 -0.000175965
439580 0.248432 0.00331948
439600 0.249009 -0.00178741
439620 0.248908 -0.0016577
439640 0.248817 -0.000621997
439660 0.248394 0.00142085
439680 0.248643 0.00364179
439700 0.248872 -0.0023391
439720 0.248946 -0.00169388
439740 0.249083 0.00297683
439760 0.248655 -0.000619628
439780 0.248191 0.000407889
439800 0.248809 -0.00376534
439820 0.249049 -0.00378311
439840 0.248958 0.003849
439860 0.248718 -0.00382742
439880 0.248543 0.00307226
439900 0.248574 0.00329497
439920 0.249094 -0.00524459
439940 0.248449 0.000845485
439960 0.249011 0.00270765
439980 0.248701 -0.00264036
440000 0.248882 -0.000898852
440020 0.249163 0.00333092
440040 0.248756 0.00358942
440060 0.248611 -0.00070658
440080 0.249124 0.000523258
440100 0.24893 9.01468e-05
440120 0.248914 0.00636295
440140 0.248576 0.000146837
440160 0.24812 0.00355964
440180 0.248583 0.00293501
440200 0.248292 -0.00401879
440220 0.249146 0.00468879
440240 0.248863 -0.00479432
440260 0.248459 -0.000605956
440280 0.248794 -0.00655766
440300 0.248606 0.00658195
440320 0.248742 0.00315181
440340 0.248489 0.00357027
440360 0.248858 -0.00177233
440380 0.248314 -0.000291881
440400 0.249051 -0.00674754
440420 0.248689 0.00357188
440440 0.248806 -0.00340677
440460 0.248645 0.00042037
440480 0.249036 -0.00572927
440500 0.249088 -0.00341515
440520 0.248402 0.000413098
440540 0.248595 -0.0032335
440560 0.249465 -0.00323758
440580 0.248515 0.00516655
440600 0.249315 -0.00443968
440620 0.248027 0.00197012
440640 0.248634 -0.000751895
440660 0.248486 0.00262236
440680 0.249296 0.00372262
440700 0.249331 0.00307959
440720 0.24881 0.00463569
440740 0.248755 0.00409193
440760 0.248245 0.00203551
440780 0.248035 0.00637961
440800 0.248659 0.000600895
440820 0.248417 0.000433472
440840 0.248339 -0.0013062
440860 0.248528 -0.00587934
440880 0.248402 0.00450117
440900 0.248841 -0.00204689
440920 0.248359 0.00532931
440940 0.248628 0.00286002
440960 0.248369 0.00339568
440980 0.248723 0.00212754
441000 0.248013 0.00396568
441020 0.248491 0.000559883
441040 0.248396 -0.0038646
441060 0.248596 -0.0030922
441080 0.248731 -0.00186523
441100 0.248363 0.00550146
441120 0.248306 -0.00431773
441140 0.248232 0.00884343
441160 0.248425 0.00366917
441180 0.248701 0.0059808
441200 0.248786 0.00702932
441220 0.248317 0.0043907
441240 0.248954 0.000527749
441260 0.248583 0.000203557
441280 0.248861 -0.00317649
441300 0.248374 0.00128601
441320 0.248402 0.00545747
441340 0.248323 0.000249475
441360 0.248409 0.00404604
441380 0.248434 0.00256424
441400 0.24954 0.00457359
441420 0.248574 0.00431219
441440 0.248169 -0.0061352
441460 0.248367 0.00318884
441480 0.248815 -0.00172619
441500 0.248653 0.00638294
441520 0.248349 -0.00547102
441540 0.24876 0.0018813
441560 0.248634 -0.00120128
441580 0.248946 -0.000790128
441600 0.247982 -0.00912729
441620 0.248587 -0.00157786
441640 0.248663 -0.00156337
441660 0.248483 -0.00678124
441680 0.249107 0.00790993
441700 0.248704 0.00223462
441720 0.248562 0.000974043
441740 0.248903 0.00442216
441760 0.248616 0.000674309
441780 0.248043 0.00173778
441800 0.248668 -0.00219212
441820 0.247974 0.0025692
441840 0.248484 0.00999157
441860 0.248191 5.70744e-06
441880 0.248651 0.000427963
441900 0.248225 0.00841478
441920 0.249228 -0.00156198
441940 0.248262 0.00391059
441960 0.248719 -0.00413265
441980 0.248158 0.00103908
442000 0.248492 -0.0074449
442020 0.248696 -0.00327425
442040 0.248225 0.00533779
442060 0.248909 -0.00561361
442080 0.248507 0.00254119
442100 0.248438 0.00159415
442120 0.248126 -0.000552554
442140 0.248267 0.00387031
442160 0.248993 -5.26007e-05
442180 0.248263 0.00409996
442200 0.248626 0.000571263
442220 0.248557 -0.00424705
442240 0.248915 -0.00235926
442260 0.24855 -0.00355208
442280 0.248656 0.00533742
442300 0.248591 -0.00438826
442320 0.248429 -0.00242015
442340 0.24902 0.004211
442360 0.248336 -0.0011246
442380 0.248639 -0.00693497
442400 0.248409 2.88746e-05
442420 0.248858 3.75151e-05
442440 0.248869 0.00305869
442460 0.248382 0.00237121
442480 0.248709 -0.00410861
442500 0.248411 0.0039087
442520 0.248784 0.00229226
442540 0.248744 -0.00115928
442560 0.248132 0.00413797
442580 0.248261 -0.00228866
442600 0.248429 -0.00428916
442620 0.248442 0.00748823
442640 0.248565 -0.00228942
442660 0.248883 -0.00704879
442680 0.248444 -0.00297841
442700 0.248667 0.00803147
442720 0.249004 0.00109394
442740 0.248078 -0.000277028
442760 0.24839 0.00185355
442780 0.248443 -0.00135287
442800 0.248318 -0.00726264
442820 0.24878 0.000503358
442840 0.248919 -0.00545119
442860 0.248536 0.0110811
442880 0.248535 0.000882313
442900 0.248383 0.00688514
442920 0.248219 -0.000688775
442940 0.248489 -0.00188407
442960 0.24875 -0.00138208
442980 0.248363 -0.00088549
443000 0.248631 0.00118468
443020 0.248863 -0.000234107
443040 0.24826 -0.00555482
443060 0.24818 -0.00457884
443080 0.248276 -0.0016508
443100 0.248951 -0.00023244
443120 0.248645 -0.00275201
443140 0.248845 0.00176192
443160 0.247983 -0.000684894
443180 0.248691 -0.000633729
443200 0.248655 -0.00231265
443220 0.2484 0.00100419
443240 0.248662 0.00227913
443260 0.24878 0.00214358
443280 0.24862 0.000259916
443300 0.248661 -0.00317858
443320 0.249068 -0.00147263
443340 0.249115 -0.00877101
443360 0.248651 -0.00203369
443380 0.248795 0.00778211
443400 0.24833 -0.00343572
443420 0.247897 -0.000427441
443440 0.248512 0.00516801
443460 0.248382 0.000994048
443480 0.248236 0.000599746
443500 0.24848 -0.00851577
443520 0.248745 0.0017957
443540 0.248722 0.00364235
443560 0.248565 0.00585823
443580 0.248966 -0.00439401
443600 0.248505 -0.00468314
443620 0.248522 -0.00133586
443640 0.248587 -0.00503156
443660 0.248667 0.004917
443680 0.24852 -0.000922041
443700 0.248449 -8.76849e-05
443720 0.24897 -0.000311291
443740 0.248385 -0.00554679
443760 0.248269 0.00182706
443780 0.248136 -0.00750208
443800 0.248992 0.00144551
443820 0.248863 0.00462305
443840 0.248338 0.00063419
443860 0.248244 0.00571059
443880 0.249026 -0.0028224
443900 0.248384 0.0025428
443920 0.247806 -0.00188273
443940 0.248318 0.00870149
443960 0.249266 0.00569046
443980 0.248567 0.00628961
444000 0.248879 -0.00425024
444020 0.24801 -1.40671e-05
444040 0.248909 0.000159483
444060 0.248387 -0.00419302
444080 0.248635 0.00410499
444100 0.248312 -0.00245745
444120 0.248929 0.000601405
444140 0.247902 0.00233674
444160 0.248348 0.00625899
444180 0.249104 0.000826431
444200 0.248341 -0.00123893
444220 0.248174 -0.00408093
444240 0.248062 -0.0108544
444260 0.248383 0.00231414
444280 0.249289 0.000385744
444300 0.248692 0.00114955
444320 0.248187 -0.00510064
444340 0.248274 -0.00367494
444360 0.24841 -0.00130158
444380 0.248507 -0.00111087
444400 0.248419 0.00107591
444420 0.248133 0.000705345
444440 0.248775 0.000604753
444460 0.248689 0.000494444
444480 0.248921 -0.00245469
444500 0.248535 0.00235941
444520 0.249094 0.00438729
444540 0.248547 0.00605418
444560 0.248742 -0.00236384
444580 0.248754 -0.00412851
444600 0.248772 0.00141255
444620 0.248652 -0.0054269
444640 0.248138 0.000144574
444660 0.248298 0.0057149
444680 0.248888 -0.00459685
444700 0.248744 -0.00281499
444720 0.247973 -0.00184838
444740 0.248507 -0.000359619
444760 0.248472 0.00235166
444780 0.248535 0.00274837
444800 0.248576 -0.00171057
444820 0.248185 0.000660985
444840 0.248752 -0.00683015
444860 0.248597 0.00705137
444880 0.248652 0.000197688
444900 0.248397 -0.00283869
444920 0.248825 0.00260109
444940 0.248938 0.00742913
444960 0.248529 0.00318732
444980 0.249058 0.00539879
445000 0.248334 0.00169954
445020 0.248455 -0.00593841
445040 0.248994 -0.00217636
445060 0.248503 -0.00451289
445080 0.248787 -0.00523677
445100 0.248237 0.000254206
445120 0.247872 0.00331736
445140 0.24892 0.0079764
445160 0.248318 -0.000906092
445180 0.248825 -0.00566174
445200 0.249164 0.000540564
445220 0.248629 0.00417915
445240 0.248776 0.00223395
445260 0.248594 -0.00439572
445280 0.248043 0.00132338
445300 0.248865 -0.000518786
445320 0.248401 -0.00373404
445340 0.248129 -0.00107706
445360 0.248701 0.00594113
445380 0.248495 0.00552217
445400 0.248447 -0.00562945
445420 0.248612 0.000812321
445440 0.248511 0.000259901
445460 0.249083 0.00360152
445480 0.248519 0.00470481
445500 0.248808 0.00410934
445520 0.247986 -0.0026751
445540 0.249115 0.00206292
445560 0.248894 -0.000365658
445580 0.248614 0.00216686
445600 0.248768 0.00156655
445620 0.248742 -0.00083376
445640 0.248756 0.0066944
445660 0.248849 0.00704435
445680 0.248115 -0.0015874
445700 0.248681 -0.000361518
445720 0.248687 8.59046e-05
445740 0.249004 0.00615427
445760 0.24909 -0.00210772
445780 0.248421 0.00342694
445800 0.248305 0.00349518
445820 0.248683 0.00260393
445840 0.248629 -0.00101442
445860 0.248206 -0.0111418
445880 0.248931 0.00225538
445900 0.248973 -0.00658828
445920 0.248583 -0.00340491
445940 0.248733 0.00936604
445960 0.249363 0.00186429
445980 0.248334 -0.00111113
446000 0.248696 0.00862515
446020 0.248368 0.00102314
446040 0.248125 -0.00298006
446060 0.248796 0.0103867
446080 0.249134 -0.00146951
446100 0.248438 -0.00324562
446120 0.248431 -0.0028857
446140 0.248742 0.00117907
446160 0.24883 -0.00266107
446180 0.24865 -0.000487993
446200 0.248966 -0.00452092
446220 0.24855 0.0106908
446240 0.248647 -0.00552308
446260 0.24779 0.00187238
446280 0.248388 -0.00029402
446300 0.248446 -0.00247153
446320 0.248556 0.000772342
446340 0.248768 0.00214212
446360 0.248585 -0.00415261
446380 0.248853 0.00526703
446400 0.247977 0.00497082
446420 0.248423 0.000680836
446440 0.248656 -0.000876152
446460 0.248684 0.00339077
446480 0.248541 0.00239947
446500 0.24822 -0.00260439
446520 0.248748 0.00158696
446540 0.247842 6.90452e-05
446560 0.248188 0.00308101
446580 0.248805 0.000198324
446600 0.247999 0.000245847
446620 0.248833 0.00282678
446640 0.248822 0.000957654
446660 0.248746 -0.00323364
446680 0.247812 -0.000331915
446700 0.24805 -0.000460978
446720 0.248331 -0.00654914
446740 0.248343 -0.00113169
446760 0.248787 -0.0110318
446780 0.248778 0.000232703
446800 0.24839 -0.00353589
446820 0.248841 0.0011786
446840 0.248373 0.00819354
446860 0.248614 -0.00386977
446880 0.248184 -0.000144152
446900 0.248756 -0.00466623
446920 0.248335 -0.00407048
446940 0.248629 -0.000431405
446960 0.248762 0.000210519
446980 0.24897 0.00323258
447000 0.248796 0.000464308
447020 0.248859 -0.00134756
447040 0.248437 -0.00260232
447060 0.248922 0.00265406
447080 0.248374 -0.000346432
447100 0.248619 0.0055
447120 0.248417 -0.00457705
447140 0.248255 -0.00139636
447160 0.248424 -0.0036459
447180 0.248242 -0.00020342
447200 0.248587 0.00152703
447220 0.248858 0.00179078
447240 0.248375 -0.00186043
447260 0.24862 0.0104704
447280 0.248181 0.000517941
447300 0.248509 0.00487788
447320 0.248595 -0.0043029
447340 0.248888 0.00358961
447360 0.24823 -0.00290234
447380 0.248563 -0.00582525
447400 0.24822 -0.00239919
447420 0.249031 0.00286613
447440 0.248378 0.00281627
447460 0.247742 0.000792748
447480 0.248419 -0.00651639
447500 0.248776 -0.00171321
447520 0.248571 0.00680041
447540 0.248328 0.00272803
447560 0.248584 -0.00270573
447580 0.248939 -0.00174652
447600 0.248369 0.00295696
447620 0.248948 -7.95671e-05
447640 0.248586 -0.00192069
447660 0.248233 0.00448862
447680 0.24854 -0.00311603
447700 0.248537 0.00503756
447720 0.248647 -0.00523569
447740 0.248035 0.0053751
447760 0.248054 -0.0090552
447780 0.248244 -0.000934383
447800 0.247836 -0.00609838
447820 0.249233 -0.00635068
447840 0.248552 -0.00222971
447860 0.248506 -0.00474597
447880 0.248633 0.00509153
447900 0.248192 -0.0040283
447920 0.248995 0.000797052
447940 0.247949 0.00379156
447960 0.249112 -0.00231665
447980 0.247979 0.00012312
448000 0.248961 -0.00298867
448020 0.249005 0.00208639
448040 0.248639 0.00225485
448060 0.248747 -0.0058228
448080 0.248418 0.00633553
448100 0.248628 0.00125538
448120 0.248432 0.00978598
448140 0.248783 0.0026312
448160 0.248529 0.000706493
448180 0.248273 0.00182345
448200 0.248571 -0.00135492
448220 0.248123 -0.00669522
448240 0.24777 0.000210676
448260 0.248522 -0.00318475
448280 0.248867 0.00345064
448300 0.248195 -0.00388699
448320 0.247808 -0.000903095
448340 0.248638 -0.00323938
448360 0.24814 0.00545865
448380 0.248392 0.000456032
448400 0.247808 0.00115891
448420 0.248629 0.000219424
448440 0.248495 -0.00312331
448460 0.248086 -0.00164141
448480 0.248237 -0.00281072
448500 0.248823 -0.00218821
448520 0.247849 -0.00125352
448540 0.248673 -0.00602442
448560 0.24854 0.00467127
448580 0.248691 -0.000136167
448600 0.248067 -0.00875336
448620 0.248149 0.00148214
448640 0.248362 -0.000593826
448660 0.247819 0.0039418
448680 0.249041 0.00370612
448700 0.248478 -0.00126682
448720 0.248419 -0.00404438
448740 0.247767 0.00359891
448760 0.248247 -0.00422422
448780 0.248351 0.00215534
448800 0.248204 -0.00351498
448820 0.248639 0.00283914
448840 0.24822 0.000456866
448860 0.248174 0.000507781
448880 0.248277 0.00328827
448900 0.24803 0.000505295
448920 0.248525 0.00242124
448940 0.248556 0.00192743
448960 0.248619 0.0014461
448980 0.248281 -0.00249944
449000 0.248274 -0.0010654
449020 0.248217 -0.00203271
449040 0.248603 -0.0024888
449060 0.24845 -0.00772842
449080 0.248598 -0.00425445
449100 0.248745 0.0023155
449120 0.248265 0.00794191
449140 0.248441 0.00392939
449160 0.248312 0.00551586
449180 0.248477 0.00389438
449200 0.24838 -0.000788131
449220 0.248215 -0.00118531
449240 0.24841 -0.00477146
449260 0.247954 -0.000638263
449280 0.247947 0.00119897
449300 0.249472 0.00551417
449320 0.248062 -0.00824951
449340 0.247825 0.0105242
449360 0.249242 -0.00219962
449380 0.248041 -0.00514151
449400 0.248449 0.00374452
449420 0.249319 -0.00403976
449440 0.248504 0.00379961
449460 0.247822 0.00213884
449480 0.248554 0.00355771
449500 0.248035 -0.000713286
