thread offset unicorr gausscorr
390 960 0.249616 -0.00487602
390 980 0.223441 0.790817
391 20 0.249815 -0.0455728
391 40 0.249019 0.017338
391 60 0.249331 0.00939903
391 80 0.25206 0.0274771
391 100 0.251311 2.71449e-05
391 120 0.247328 0.00447005
391 140 0.253963 -0.00694954
391 160 0.250522 0.0169122
391 180 0.253716 -0.0552922
391 200 0.25265 0.0151864
391 220 0.244333 -0.013149
391 240 0.248993 -0.0198536
391 260 0.245577 -0.0248116
391 280 0.245281 0.0201649
391 300 0.247014 -0.0303082
391 320 0.252737 0.061579
391 340 0.251527 0.0153036
391 360 0.244499 0.0201109
391 380 0.247376 -0.101516
391 400 0.249451 0.0375242
391 420 0.250496 -0.00299026
391 440 0.242364 -0.0418816
391 460 0.24624 0.0387466
391 480 0.251902 0.000198788
391 500 0.249321 0.00732932
391 520 0.255564 -0.0149794
391 540 0.249321 0.0559038
391 560 0.253374 -0.103482
391 580 0.253849 -0.0271258
391 600 0.257787 0.0439435
391 620 0.248504 0.0210394
391 640 0.247162 0.0292093
391 660 0.250685 -0.0467574
391 680 0.252044 0.0206039
391 700 0.257407 -0.0744545
391 720 0.257462 0.0179592
391 740 0.252154 0.118608
391 760 0.248751 -0.0564894
391 780 0.245579 0.0319825
391 800 0.245517 0.00243464
391 820 0.243791 0.0253081
391 840 0.228394 0.111095
391 860 0.240317 0.014129
391 880 0.259619 0.0787101
391 900 0.235292 0.0247849
391 920 0.243851 -0.0306574
391 940 0.236545 0.074272
391 960 0.223787 0.200114
391 980 0.19783 -0.152754
392 20 0.24194 0.0250501
392 40 0.236018 -0.0533121
392 60 0.235288 -0.0460923
392 80 0.239552 -0.0110898
392 100 0.244395 0.0176094
392 120 0.242247 0.0246033
392 140 0.241609 0.0475042
392 160 0.241215 0.00321494
392 180 0.243589 0.00271462
392 200 0.24296 0.0129483
392 220 0.241597 -0.000552486
392 240 0.243122 0.0188687
392 260 0.237908 0.0386495
392 280 0.234531 0.0170082
392 300 0.241677 -0.0454321
392 320 0.242775 0.0467665
392 340 0.243262 -0.0294128
392 360 0.238133 0.0237392
392 380 0.239357 -0.013076
392 400 0.235589 -0.0475394
392 420 0.242818 -0.0255384
392 440 0.243781 0.0020662
392 460 0.238979 0.0950736
392 480 0.247793 0.0295125
392 500 0.242453 -0.00563654
392 520 0.239541 -0.0440898
392 540 0.242972 0.0545651
392 560 0.246773 0.101455
392 580 0.241256 0.0435014
392 600 0.244649 0.0149249
392 620 0.242562 0.0680694
392 640 0.244708 -0.00906308
392 660 0.242778 0.0111764
392 680 0.247342 0.0786754
392 700 0.245788 -0.0514846
392 720 0.246447 -0.0630429
392 740 0.250673 -0.0588442
392 760 0.253682 0.00846141
392 780 0.249664 0.000528478
392 800 0.243139 0.0938881
392 820 0.245724 0.0922714
392 840 0.242773 0.0107828
392 860 0.258225 -0.0570525
392 880 0.253519 0.0563142
392 900 0.240369 0.16975
392 920 0.263787 -0.0377658
392 940 0.264625 -0.135699
392 960 0.245672 0.0681757
392 980 0.305433 -0.126947
393 20 0.245894 -0.017919
393 40 0.24299 0.020651
393 60 0.248444 0.0304387
393 80 0.247757 0.0218877
393 100 0.247473 0.035598
393 120 0.248358 0.0477841
393 140 0.244457 -0.0216666
393 160 0.245008 0.0365105
393 180 0.241396 0.0596854
393 200 0.247862 -0.0336824
393 220 0.244397 -0.0359365
393 240 0.24128 -0.0347833
393 260 0.245014 -0.0254816
393 280 0.243629 0.0118864
393 300 0.240833 -0.019896
393 320 0.245138 -0.0130795
393 340 0.24783 0.012611
393 360 0.249408 0.0739773
393 380 0.243928 -0.0653822
393 400 0.238627 -0.00655942
393 420 0.240094 -0.0308446
393 440 0.241858 0.00559161
393 460 0.249134 0.0077776
393 480 0.243162 0.0396287
393 500 0.240404 0.0497038
393 520 0.250607 -0.0512139
393 540 0.24554 0.057352
393 560 0.245174 -0.00574717
393 580 0.250984 0.0337305
393 600 0.241714 0.0242024
393 620 0.24411 0.082394
393 640 0.240471 -0.0387781
393 660 0.248256 0.00757041
393 680 0.243422 0.0503463
393 700 0.242557 0.0622945
393 720 0.242552 0.0597792
393 740 0.251977 0.0166981
393 760 0.248837 -0.0250946
393 780 0.254516 0.089755
393 800 0.246294 0.067536
393 820 0.257259 -0.0617055
393 840 0.261537 0.0545594
393 860 0.246918 0.0720706
393 880 0.24144 -0.127741
393 900 0.237855 0.334466
393 920 0.257899 -0.232971
393 940 0.26306 0.0434401
393 960 0.247724 -0.186178
393 980 0.257583 -0.284297
394 20 0.254964 0.046149
394 40 0.256896 0.0484279
394 60 0.249933 0.000234479
394 80 0.245665 0.0462242
394 100 0.254088 -0.0285807
394 120 0.257425 -0.0627827
394 140 0.259024 0.0142661
394 160 0.259837 -0.000697172
394 180 0.257091 0.00641031
394 200 0.247961 -0.028183
394 220 0.250013 -0.0109198
394 240 0.250813 0.00247963
394 260 0.255333 0.0244712
394 280 0.25627 0.0261198
394 300 0.258111 0.00247498
394 320 0.254443 0.0176102
394 340 0.255973 0.007525
394 360 0.255376 0.0112288
394 380 0.250722 0.0126168
394 400 0.254606 -0.00716966
394 420 0.259502 0.0433236
394 440 0.25092 -0.00248421
394 460 0.255444 -0.0121777
394 480 0.253813 -0.103467
394 500 0.249325 0.0114827
394 520 0.245358 -0.0581972
394 540 0.247721 -0.0152049
394 560 0.245849 -0.0410001
394 580 0.247269 0.044202
394 600 0.248439 -0.0749419
394 620 0.239397 -0.0404136
394 640 0.249722 0.0469493
394 660 0.251771 -0.0831458
394 680 0.251518 -0.0365251
394 700 0.255528 0.0035846
394 720 0.251088 0.0517346
394 740 0.237212 0.0221408
394 760 0.241959 -0.0208855
394 780 0.2494 0.0116363
394 800 0.242899 0.0823645
394 820 0.24763 0.0424904
394 840 0.236892 -0.0340852
394 860 0.249666 -0.00876614
394 880 0.237212 -0.0524263
394 900 0.219422 -0.09693
394 920 0.239104 -0.142589
394 940 0.207363 -0.152878
394 960 0.202557 0.119599
394 980 0.20524 -0.120052
395 20 0.244699 -0.00637009
395 40 0.24483 -0.0205216
395 60 0.24539 -0.0452751
395 80 0.245204 -0.012198
395 100 0.241165 0.033923
395 120 0.242787 0.0296796
395 140 0.24071 0.0613843
395 160 0.242141 -0.000218541
395 180 0.242635 0.0633511
395 200 0.244474 -0.0211496
395 220 0.240125 -0.00432874
395 240 0.24088 0.0310035
395 260 0.241873 -0.0471129
395 280 0.244228 0.015772
395 300 0.239926 -0.0170628
395 320 0.240278 0.00229024
395 340 0.247482 0.014318
395 360 0.241466 -0.0104856
395 380 0.247777 0.00950501
395 400 0.244237 0.0416836
395 420 0.239989 0.0019321
395 440 0.241029 -0.0399593
395 460 0.244184 0.0643764
395 480 0.247936 0.0174142
395 500 0.24796 -0.0324787
395 520 0.237026 0.0248754
395 540 0.251796 -0.0390848
395 560 0.247865 0.0297804
395 580 0.251246 0.0609243
395 600 0.248324 0.0607479
395 620 0.248158 -0.0180076
395 640 0.246755 -0.00971518
395 660 0.245555 -0.18867
395 680 0.255133 0.0834072
395 700 0.24648 0.117884
395 720 0.25868 -0.0791366
395 740 0.259041 -0.00340868
395 760 0.263916 -0.00491204
395 780 0.261001 -0.0239891
395 800 0.2588 0.13464
395 820 0.262355 -0.121817
395 840 0.248873 0.0228558
395 860 0.251805 -0.047519
395 880 0.241794 0.163299
395 900 0.256102 0.0699062
395 920 0.266338 0.0820252
395 940 0.282481 -0.131079
395 960 0.26908 0.200446
395 980 0.293629 -0.440024
396 20 0.246565 -0.0777304
396 40 0.249108 -0.0324761
396 60 0.248607 0.0386693
396 80 0.243801 0.0149677
396 100 0.240019 -0.0443336
396 120 0.244953 0.060018
396 140 0.241583 0.0382514
396 160 0.24047 -8.7384e-05
396 180 0.24959 0.0689382
396 200 0.242694 -0.0177956
396 220 0.239899 0.0528424
396 240 0.247822 -0.0117974
396 260 0.24684 -0.00601847
396 280 0.244952 -0.0179612
396 300 0.24128 0.0435902
396 320 0.253067 0.0701084
396 340 0.244557 0.0233795
396 360 0.24676 0.0231506
396 380 0.244374 0.0200919
396 400 0.246658 0.000490192
396 420 0.244294 -0.0533901
396 440 0.250848 0.0592542
396 460 0.246802 -0.029996
396 480 0.248337 0.0390316
396 500 0.245242 0.0130181
396 520 0.252413 0.013627
396 540 0.249804 -0.0891533
396 560 0.247092 0.0688565
396 580 0.243795 -0.0871462
396 600 0.243152 -0.116371
396 620 0.24102 0.0204432
396 640 0.242197 0.0772954
396 660 0.248998 -0.0713774
396 680 0.250156 -0.0171107
396 700 0.239646 0.101293
396 720 0.259507 0.0700797
396 740 0.251705 -0.0259552
396 760 0.270438 -0.0789486
396 780 0.262805 0.0532005
396 800 0.263821 0.103402
396 820 0.258726 0.017593
396 840 0.268756 0.0126598
396 860 0.249853 0.0285814
396 880 0.27127 0.00495902
396 900 0.273568 -0.0360436
396 920 0.285675 0.0353345
396 940 0.296097 -0.199563
396 960 0.266298 0.182339
396 980 0.282507 0.13008
397 20 0.257364 0.089248
397 40 0.256246 0.0893851
397 60 0.260403 -0.0801195
397 80 0.255473 0.00846533
397 100 0.251142 -0.0630292
397 120 0.260424 -0.0655779
397 140 0.25961 -0.0304751
397 160 0.263726 -0.0209064
397 180 0.259082 -0.0300464
397 200 0.253515 -0.0445302
397 220 0.257495 0.029461
397 240 0.254389 -0.00029856
397 260 0.257527 0.0295864
397 280 0.257189 0.0431714
397 300 0.258601 0.016314
397 320 0.258409 -0.0243177
397 340 0.252905 0.00876334
397 360 0.260893 0.0531294
397 380 0.25461 0.0161258
397 400 0.262106 -0.000270503
397 420 0.2666 0.0357478
397 440 0.254408 0.00954857
397 460 0.253139 -0.0290575
397 480 0.268142 -0.0587909
397 500 0.259508 -0.0499791
397 520 0.25927 -0.0405958
397 540 0.266689 -0.0120164
397 560 0.259791 0.0078446
397 580 0.255151 -0.00697883
397 600 0.253875 -0.0734963
397 620 0.259224 0.0445738
397 640 0.265898 -0.085786
397 660 0.265954 0.0136481
397 680 0.263107 -0.019668
397 700 0.262527 -0.00760801
397 720 0.266477 0.0767625
397 740 0.270956 0.0274548
397 760 0.264707 -0.0553869
397 780 0.257072 -0.00980266
397 800 0.281053 0.0460509
397 820 0.257826 0.0649507
397 840 0.264422 0.0732657
397 860 0.266236 -0.0491729
397 880 0.260636 -0.0722018
397 900 0.284132 -0.0586039
397 920 0.27655 0.0859083
397 940 0.25268 0.0236184
397 960 0.271544 0.0525916
397 980 0.299183 0.382095
398 20 0.246454 0.0292659
398 40 0.251405 0.0403611
398 60 0.246645 -0.0279757
398 80 0.251143 0.0649057
398 100 0.250489 -0.0215348
398 120 0.251867 0.0478185
398 140 0.248998 0.0349435
398 160 0.252945 -0.0253675
398 180 0.253732 -9.39983e-05
398 200 0.243847 -0.00623718
398 220 0.248965 0.0112213
398 240 0.244276 0.020147
398 260 0.25344 0.0305627
398 280 0.241857 0.00947871
398 300 0.245547 -0.0418365
398 320 0.247687 0.0497438
398 340 0.253351 0.0450085
398 360 0.249044 0.0801057
398 380 0.249021 -0.0122793
398 400 0.25563 0.0854371
398 420 0.25229 -0.0139795
398 440 0.251071 -0.0551546
398 460 0.252608 -0.011096
398 480 0.245716 -0.0152034
398 500 0.24007 -0.00575907
398 520 0.24975 0.0120264
398 540 0.247692 0.00600732
398 560 0.244666 -0.0716126
398 580 0.245839 -0.00416575
398 600 0.235183 0.0550556
398 620 0.247873 0.0634267
398 640 0.247009 -0.0722819
398 660 0.246346 -0.005834
398 680 0.240084 -0.0118673
398 700 0.254176 -0.0165512
398 720 0.250886 -0.0379464
398 740 0.255366 0.0131165
398 760 0.242856 -0.0409266
398 780 0.249933 -0.0451265
398 800 0.247073 0.0318052
398 820 0.233783 -0.0776073
398 840 0.234625 -0.101916
398 860 0.243855 -0.0800285
398 880 0.231542 -0.0405224
398 900 0.223558 -0.0114631
398 920 0.215645 0.00162619
398 940 0.240771 0.0857882
398 960 0.228512 -0.0851922
398 980 0.195152 0.0453812
399 20 0.252584 -0.0522451
399 40 0.249385 -0.0175158
399 60 0.253564 -0.086553
399 80 0.25165 0.0521482
399 100 0.252708 -0.0244899
399 120 0.25053 -0.0463536
399 140 0.250268 0.0159796
399 160 0.250301 0.004859
399 180 0.253392 0.000462297
399 200 0.260483 0.0336068
399 220 0.252313 -0.00862271
399 240 0.25581 0.0164004
399 260 0.255701 -0.00468246
399 280 0.253049 -0.0357378
399 300 0.248428 -0.0518502
399 320 0.250606 -0.0428731
399 340 0.240662 0.00518143
399 360 0.244889 0.0443934
399 380 0.248444 -0.00428388
399 400 0.247059 0.0212237
399 420 0.244929 -0.0498982
399 440 0.249031 -0.0832236
399 460 0.248145 0.0118956
399 480 0.254718 -0.0328279
399 500 0.242738 0.0642891
399 520 0.248602 0.0242683
399 540 0.251499 -0.000354585
399 560 0.243612 0.0304323
399 580 0.250529 -0.0195628
399 600 0.249582 -0.00283632
399 620 0.253687 -0.0580518
399 640 0.256244 -0.0525868
399 660 0.249707 0.102305
399 680 0.255474 -0.0938704
399 700 0.253124 0.0917511
399 720 0.238076 -0.0525137
399 740 0.236997 0.0247141
399 760 0.230062 -0.0340363
399 780 0.230363 -0.00482293
399 800 0.221663 0.014561
399 820 0.22728 -0.100766
399 840 0.249549 0.0580193
399 860 0.243343 -0.114733
399 880 0.239315 -0.0201128
399 900 0.24189 0.0334624
399 920 0.228698 -0.204262
399 940 0.217715 0.0109729
399 960 0.232246 -0.075959
399 980 0.209301 0.320118
400 20 0.254616 -0.039722
400 40 0.25564 -0.00291968
400 60 0.258951 0.000157656
400 80 0.251521 0.0405019
400 100 0.256563 -0.0195512
400 120 0.256565 -0.0361991
400 140 0.25865 0.051231
400 160 0.25513 0.00208474
400 180 0.254053 -0.0324571
400 200 0.255287 -0.0280204
400 220 0.250897 -0.00343818
400 240 0.255351 0.0446439
400 260 0.253089 0.0132335
400 280 0.253797 0.0331019
400 300 0.248651 0.081897
400 320 0.258945 -0.00634215
400 340 0.253567 -0.0291518
400 360 0.252683 0.0518199
400 380 0.253611 0.04073
400 400 0.252534 -0.0408939
400 420 0.254431 0.00174141
400 440 0.260351 -0.0135209
400 460 0.254518 0.096868
400 480 0.260833 -0.0553745
400 500 0.261474 -0.0192725
400 520 0.252563 -0.0271095
400 540 0.263501 -0.0430098
400 560 0.253656 0.0337436
400 580 0.25401 -0.0910537
400 600 0.260449 -0.0707368
400 620 0.250857 -0.0676198
400 640 0.25122 0.039043
400 660 0.264021 -0.0455492
400 680 0.269152 -0.0157469
400 700 0.2604 0.0670425
400 720 0.267722 0.0134359
400 740 0.268543 0.0176437
400 760 0.268185 0.04128
400 780 0.271831 -0.119435
400 800 0.262824 -0.00179648
400 820 0.255488 -0.0177755
400 840 0.259409 -0.00371628
400 860 0.27483 -0.0122831
400 880 0.277746 -0.0279305
400 900 0.270473 -0.0787595
400 920 0.278328 -0.150588
400 940 0.258911 -0.258515
400 960 0.298993 -0.0199344
400 980 0.422271 0.21884
401 20 0.260277 -0.0163705
401 40 0.256312 0.0255521
401 60 0.255889 -0.0495279
401 80 0.257974 -0.0059346
401 100 0.25713 0.0592779
401 120 0.257928 0.0369076
401 140 0.261567 0.0263796
401 160 0.259473 -0.0140794
401 180 0.25944 0.0280658
401 200 0.258819 0.0597021
401 220 0.258743 0.0672973
401 240 0.258801 -0.0414602
401 260 0.255154 -0.0359249
401 280 0.255165 -0.0615514
401 300 0.261571 0.0240295
401 320 0.259821 -0.0444121
401 340 0.262341 0.0382039
401 360 0.256859 -0.0141151
401 380 0.256748 0.00916048
401 400 0.25653 -0.0423073
401 420 0.264486 -0.00353405
401 440 0.264229 0.0425438
401 460 0.259913 -0.0430093
401 480 0.25305 -0.00740644
401 500 0.253472 0.0258731
401 520 0.256877 -0.0232746
401 540 0.257963 0.0412025
401 560 0.260587 0.0860813
401 580 0.259103 -0.0558771
401 600 0.256856 -0.0507336
401 620 0.25345 -0.0342252
401 640 0.255183 0.0667085
401 660 0.258761 -0.0548912
401 680 0.258612 -0.0459391
401 700 0.259895 -0.0926706
401 720 0.252987 -0.0387132
401 740 0.255696 0.0231479
401 760 0.260979 0.043399
401 780 0.258821 -0.0606664
401 800 0.253005 -0.125012
401 820 0.25151 -0.0396654
401 840 0.279839 -0.003261
401 860 0.253356 -0.0551719
401 880 0.251932 0.023314
401 900 0.25286 -0.0326599
401 920 0.236562 0.197221
401 940 0.240064 -0.022264
401 960 0.23558 0.215319
401 980 0.213073 -0.133203
402 20 0.254098 0.0194538
402 40 0.25417 -0.0277936
402 60 0.253212 0.044965
402 80 0.259817 -0.00361124
402 100 0.253481 -0.0193092
402 120 0.255703 -0.0026901
402 140 0.255445 0.00913625
402 160 0.255597 -0.00492607
402 180 0.260313 0.0259555
402 200 0.25753 -0.0421951
402 220 0.260591 -0.00938475
402 240 0.259724 0.00201672
402 260 0.254348 -0.0277947
402 280 0.253733 0.0137167
402 300 0.257542 -0.000890709
402 320 0.25728 0.0036841
402 340 0.261068 -0.00817592
402 360 0.262817 0.04474
402 380 0.2636 -0.0513708
402 400 0.258043 -0.0404108
402 420 0.257115 0.0460578
402 440 0.252852 -0.0203024
402 460 0.254226 0.0168929
402 480 0.256992 0.00292734
402 500 0.255073 -0.00160778
402 520 0.257019 -0.0594111
402 540 0.26072 -0.0124138
402 560 0.255925 -0.0270236
402 580 0.25334 -0.002216
402 600 0.253148 0.0250125
402 620 0.2525 -0.00616292
402 640 0.243937 -0.0281052
402 660 0.252642 -0.00990326
402 680 0.251019 0.0821254
402 700 0.263814 0.00277775
402 720 0.260789 -0.0151048
402 740 0.259909 -0.0862225
402 760 0.251543 0.026393
402 780 0.256937 -0.0433977
402 800 0.255398 -0.103592
402 820 0.275444 0.0791284
402 840 0.264498 -0.111748
402 860 0.272519 -0.110228
402 880 0.268498 -0.00509678
402 900 0.296304 -0.0652572
402 920 0.262129 -0.0763119
402 940 0.294289 0.0978125
402 960 0.306735 -0.0973125
402 980 0.306169 -0.503329
403 20 0.249396 0.0505069
403 40 0.250448 -0.00859249
403 60 0.244456 0.0345716
403 80 0.249064 0.03978
403 100 0.240766 0.0346872
403 120 0.252665 -0.00207591
403 140 0.245451 -0.0657978
403 160 0.247173 -0.0225411
403 180 0.252011 -0.0234033
403 200 0.248451 0.0282241
403 220 0.243498 -0.0138353
403 240 0.249288 0.0546912
403 260 0.247531 -0.059464
403 280 0.24847 -0.0834219
403 300 0.245612 -0.0233647
403 320 0.246791 -0.0442092
403 340 0.24785 0.00317318
403 360 0.252361 -0.000248162
403 380 0.243216 -0.0412028
403 400 0.252949 0.0930326
403 420 0.245846 -0.00116502
403 440 0.245107 0.0197781
403 460 0.247922 0.035235
403 480 0.247667 -0.0402395
403 500 0.254655 -0.0241576
403 520 0.250528 0.0350141
403 540 0.252158 0.0226252
403 560 0.24186 0.0439847
403 580 0.245286 -0.0294144
403 600 0.236898 -0.0530002
403 620 0.244955 0.0492531
403 640 0.248622 -0.0228762
403 660 0.240694 0.0317472
403 680 0.238815 -0.0241713
403 700 0.247119 -0.0405528
403 720 0.244925 -0.14794
403 740 0.241989 -0.014461
403 760 0.25652 -0.0031681
403 780 0.252102 0.0339402
403 800 0.251745 -0.015334
403 820 0.244924 -0.0337458
403 840 0.239588 -0.0373621
403 860 0.234144 0.185341
403 880 0.262039 0.0827494
403 900 0.275603 0.00281737
403 920 0.264939 0.113289
403 940 0.257779 -0.00134795
403 960 0.269693 -0.0616381
403 980 0.296891 -0.0709369
404 20 0.236545 -0.0342453
404 40 0.237841 -0.0267985
404 60 0.238171 -0.01849
404 80 0.240924 0.0067863
404 100 0.242456 0.00427544
404 120 0.242078 0.0419284
404 140 0.241871 0.0401946
404 160 0.241921 0.0291859
404 180 0.239123 -0.027086
404 200 0.239979 0.0313809
404 220 0.233559 -0.0255063
404 240 0.239691 -0.0231662
404 260 0.239989 0.0443702
404 280 0.237304 0.0380722
404 300 0.234608 -0.0392708
404 320 0.236077 -0.0300601
404 340 0.237488 0.0565675
404 360 0.235339 0.0358646
404 380 0.243551 0.0380875
404 400 0.234785 0.0238218
404 420 0.23887 0.0864268
404 440 0.237132 -0.0443178
404 460 0.235706 -0.0340663
404 480 0.23653 0.0474721
404 500 0.239668 0.030345
404 520 0.243068 0.0542098
404 540 0.234425 0.0128877
404 560 0.239929 0.0336051
404 580 0.242299 -0.0912957
404 600 0.241774 -0.0274597
404 620 0.237023 0.0333487
404 640 0.236826 -0.0978447
404 660 0.244967 0.0243975
404 680 0.24265 0.016154
404 700 0.241541 -0.0156489
404 720 0.247035 -0.0691155
404 740 0.232693 -0.0481397
404 760 0.240421 0.0757022
404 780 0.237064 -0.0481949
404 800 0.223189 0.0261583
404 820 0.229244 0.060685
404 840 0.228515 0.0731505
404 860 0.225566 -0.183569
404 880 0.240702 0.119395
404 900 0.211963 0.0476728
404 920 0.220505 -0.129886
404 940 0.22892 0.0452331
404 960 0.213725 0.218047
404 980 0.245748 0.215876
405 20 0.248926 -0.0306293
405 40 0.254389 -0.0295724
405 60 0.250709 -0.0178271
405 80 0.250942 0.00704259
405 100 0.252123 0.0121083
405 120 0.251488 -0.0445147
405 140 0.249883 0.0242798
405 160 0.254111 0.0523601
405 180 0.250369 -0.0182318
405 200 0.250456 -0.0508021
405 220 0.246846 0.0213264
405 240 0.240874 -0.00599062
405 260 0.246512 0.0294538
405 280 0.249694 0.00217335
405 300 0.249674 -0.0341119
405 320 0.249376 0.037707
405 340 0.250233 0.0427885
405 360 0.247631 0.0269586
405 380 0.252819 -0.0714509
405 400 0.248269 -0.0346167
405 420 0.248288 0.00826887
405 440 0.249651 0.0113539
405 460 0.257125 0.0167192
405 480 0.251433 -0.0455757
405 500 0.25043 0.0589282
405 520 0.248322 -0.00427313
405 540 0.248336 -0.0440724
405 560 0.24993 0.0568221
405 580 0.254685 0.0162964
405 600 0.25141 -0.0192791
405 620 0.255337 -0.0819792
405 640 0.251244 0.0325932
405 660 0.249301 0.0665238
405 680 0.254222 -0.100237
405 700 0.247874 0.0169201
405 720 0.268971 0.0187664
405 740 0.258912 -0.0369121
405 760 0.256159 -0.0584366
405 780 0.262185 -0.0552201
405 800 0.258906 -0.00986703
405 820 0.257884 0.101503
405 840 0.25539 0.0187679
405 860 0.243226 0.0635136
405 880 0.242591 0.0466371
405 900 0.240494 -0.101223
405 920 0.258404 -0.135906
405 940 0.244141 0.0520062
405 960 0.250019 0.125112
405 980 0.320153 0.177467
406 20 0.24431 0.0178737
406 40 0.239809 -0.0335167
